node,pagerank_manual,pagerank_networkx
335,7.075429186717277e-05,6.385957807454875e-05
368,0.00024746596225945776,0.00024195429936438718
388,0.0003074062011145107,0.00028578081100122605
401,0.0004526788601750828,0.00042405169997839116
409,0.00011171245708122426,0.00010382061866207667
426,0.00014436892031273287,0.00013053540847587976
427,0.00010128339275686245,9.222831403408796e-05
433,0.00028946489922722986,0.0002691212057904063
449,0.00023623900505888236,0.00022373611325594543
545,6.433253520224996e-05,5.892883022994269e-05
550,0.0003793130712033346,0.000353128791530378
551,0.0002388708279406473,0.00022304461139317132
588,0.00014753280348621088,0.00013702444298349127
639,0.00022329572006855983,0.0002102133757294722
681,0.00018146775184286982,0.00017490967526848737
686,0.00022341170617905964,0.00022373761425916892
715,0.0003810241022698558,0.0003748923974173865
716,5.441829324729256e-05,5.050246587658426e-05
717,0.00040471174463179186,0.0003870840985653745
718,3.122808455041362e-05,2.8735443814694876e-05
719,0.0001264721965429197,0.00011721816246011417
720,6.656149999009711e-05,6.41185559342705e-05
721,6.973197042492436e-05,6.404985802207949e-05
722,0.00023891064218695571,0.00022669994261377744
723,0.00020848798554777472,0.0001958565936074297
724,0.00012482254903392907,0.00011822229284238467
725,0.0005767061770957169,0.0005520251361028588
726,0.00048819273469668156,0.00046781665449359107
727,7.750161636283969e-05,7.532258822897076e-05
728,0.00014714841247168945,0.00013774838839544865
729,0.0001084966522012413,0.00010000643588846297
730,0.00015055459428514842,0.00014110136079671662
731,3.81513094728599e-05,3.741035207634303e-05
732,5.2567050114295966e-05,5.154110798518461e-05
733,0.00032297943345293667,0.0003207826915871091
734,1.0556117017115943e-05,1.0098501563875392e-05
735,0.0004313528595513639,0.00042170157404162415
736,3.1299579170153486e-05,3.141800648034998e-05
737,0.0013655477309358257,0.0013318369695020445
738,0.000401090895571903,0.0003892932216133819
2,0.00012858605580838193,0.00012142146918142149
155,7.002934212802456e-05,6.44932759466905e-05
225,0.00015601683674500974,0.00014574791471936763
235,0.0001336085363927683,0.0001290552027704107
236,8.779206747228102e-05,8.607309761401946e-05
237,7.366077202816115e-05,6.853772633098945e-05
245,2.7248892966076032e-05,2.7471515464503768e-05
249,6.0652152389418116e-05,5.599413943485587e-05
303,5.271674457697543e-05,5.131666909234291e-05
330,6.524921184234659e-05,6.336853941629323e-05
366,6.456679983169132e-05,6.302497020608358e-05
369,0.00014644836513345302,0.00013824174681097032
398,0.0003047896705334691,0.00028966588148021113
402,0.00016631346573468914,0.00015598910296552935
413,0.00014185168182083335,0.00013873479994096436
421,0.00014807210866701694,0.00013746572398535338
437,4.807842758120715e-05,4.553237619256921e-05
438,0.0002677828771211831,0.00026393853729855853
443,0.00023628522766656467,0.00022676828469535631
445,9.299374016022536e-05,8.969916914752267e-05
548,0.00011559254673713679,0.0001117864856844182
555,0.0001999994747661842,0.0001879416206461431
560,3.8019189084351166e-05,3.644760451842322e-05
563,0.0002563621822898318,0.00023760513858792187
625,7.272955193290985e-05,7.161853129636735e-05
651,1.827389865121335e-05,1.8221502340578203e-05
664,0.00016637056449781407,0.00015757623017500602
683,6.732972374499374e-05,6.241332634342143e-05
775,3.205928416305992e-05,3.079583775369903e-05
776,0.00037473818773310364,0.0003728104229851285
777,4.1402108301682503e-05,4.124006651871553e-05
778,2.4394285031131243e-05,2.313143985402012e-05
779,9.690807639550056e-05,9.026249545606517e-05
780,0.00042446077922307656,0.0004178010282377356
781,3.3550940875874684e-05,3.25046228224292e-05
782,8.243811721764927e-05,7.563441227750085e-05
783,0.00014892646473128264,0.0001429051585626351
784,5.6061398567240075e-05,5.5248652680974625e-05
785,3.1732120212405196e-05,3.217784113656885e-05
786,0.00018858189253733763,0.0001854927594809268
787,7.245805832501186e-05,7.148873147538083e-05
788,7.575322764983025e-05,7.608832570451278e-05
789,0.0001787501855118211,0.00017409954697954333
790,0.0011334649955664262,0.0011458332267052453
791,0.000635604533349586,0.0006431208326219067
792,6.706531260962862e-05,6.58959135357595e-05
793,0.00020707633803093017,0.00019495322902537493
794,0.00010573266463064336,0.00010535155254064632
168,2.1609938763808476e-05,2.0036235836378783e-05
365,0.00010936818557999912,0.00010942901793096879
699,0.0002768704442165415,0.00028004494580107214
999,0.00026110141969248624,0.00025595954290743905
1003,5.79753360299966e-05,5.507988586389582e-05
1022,5.400172135797796e-05,5.2577543919631166e-05
1106,6.143837356082686e-05,5.945236049602004e-05
1107,1.5162783176060552e-05,1.4886412428251123e-05
1108,0.00013000768553485476,0.00011939756291714333
1109,3.617745121952174e-05,3.633892846725505e-05
71389,5.165552480333283e-05,5.044161951447705e-05
158,1.3167696911478416e-05,1.291241185222569e-05
222,9.164022869110109e-05,8.97685117937435e-05
318,0.00011633804622759307,0.00011373311204023174
508,7.923361118246995e-05,7.866942693603137e-05
547,0.00011151801140599297,0.00010569389131243993
796,1.9757940032784897e-05,1.9489788093418327e-05
965,0.00017366070423932656,0.00016389271522815368
979,0.00010916615466035189,0.0001068494127502447
1005,0.00011252092936650305,0.00011306517865371349
1008,0.00010046603168549026,9.881320610375988e-05
1118,1.5865228282834396e-05,1.575930514373946e-05
1119,3.464609868942417e-05,3.455107942111367e-05
1120,4.159360195326451e-05,4.043052159334784e-05
1121,1.1815353717884562e-05,1.1558973503203682e-05
1122,2.3526288119420894e-05,2.3106244098246436e-05
1123,2.4643978005500588e-05,2.2951702599614282e-05
1124,2.7837886476888994e-05,2.7574473874164647e-05
1125,2.3070714971228666e-05,2.143897644623912e-05
1126,5.256943220810361e-05,5.124517052169031e-05
1127,1.7517463801555035e-05,1.683820082705507e-05
1128,8.092727615065533e-05,8.008569401090933e-05
1129,0.0001877092374043178,0.000181191300567386
159,3.20342297496361e-05,2.9066326597045323e-05
843,0.000392017610930004,0.0003783897386474091
846,0.00010265030815253343,9.502554280713644e-05
848,0.00022283159594524006,0.00021054856407381458
917,8.510260535892369e-05,7.855269962093154e-05
923,0.00016474942007379213,0.00014931423227081174
1163,0.00016799141997539502,0.0001516323930385588
1164,0.00046855398377198014,0.0004513170422054472
165,0.0001366533504671432,0.0001251696880677962
301,0.0004109886363703181,0.000395625185294412
302,4.137532010377372e-05,3.987647819412254e-05
312,0.00014089647958503052,0.0001269811118427768
319,0.00015397810907246147,0.00014899561091482423
344,2.4833393030663585e-05,2.418748673548437e-05
345,7.868310568647348e-05,7.330324963764983e-05
354,0.00010369098887052563,9.845726894443647e-05
367,4.873603016873083e-05,4.4862998285245665e-05
384,4.955871809864933e-05,4.7021494577717094e-05
385,0.00022348265755048747,0.0002145898549674186
395,0.0003816764804147108,0.0003681178107547929
408,0.00016672071461138182,0.0001613242852325141
411,0.00011478630311177451,0.00010859715499300498
414,8.376728344087923e-05,7.561227756051462e-05
415,0.00012441020583743107,0.00011965129133788978
418,0.0003199926594111124,0.0003012018950571434
436,0.0001082606497095505,0.00010307584803138281
549,0.00033320483748270876,0.00032384231558109996
559,0.00012404233333448357,0.00012395218169848043
586,0.00021639076343735167,0.00020448556418165278
611,3.6776224622001366e-05,3.678596970821202e-05
612,1.8603188873345747e-05,1.843261885901984e-05
620,9.386378862224877e-05,9.279479280559715e-05
627,2.9345127131239693e-05,2.8647808144033906e-05
663,0.00025672590154304347,0.00024112223745525966
712,6.242149185057863e-05,5.9686187009465426e-05
766,0.00014493719263747177,0.00013913478285680172
852,0.00010106549226451017,9.435282642403914e-05
974,3.2563888904379316e-05,2.9796844237387268e-05
993,0.00020518174781547502,0.00019471877332703796
998,0.00012680971471840883,0.00012413075383993033
1026,3.712653316394486e-05,3.605184089638951e-05
1027,6.863790666534691e-05,6.296596026893414e-05
1166,4.938602306114756e-05,4.5876927838672666e-05
1167,9.028828045411069e-05,8.470904711500372e-05
1168,1.5884105359746605e-05,1.4947412440650681e-05
1169,2.7369543300315786e-05,2.514504028597166e-05
1170,4.177436630106824e-05,4.044841896374511e-05
1171,0.00012029858042086687,0.00011736869716839657
1172,0.00024112515667065195,0.0002345772333509116
1173,0.00031825839975151805,0.00031216727304509513
1174,7.396946694897818e-05,6.909997339467579e-05
1175,2.0112721848798186e-05,1.9710544852842486e-05
1176,8.137221174335262e-05,8.16626258989766e-05
1177,0.00028834991621049433,0.00027979736679808575
1178,0.00032970475024323104,0.0003165426367898757
1179,0.0006919033340009114,0.0006870676289971158
1180,3.426194244392403e-05,3.462641119662014e-05
1181,0.00018846959081527,0.00017954342998726506
1182,4.894440669597048e-05,4.3931776486397157e-05
1183,2.8633458876632522e-05,2.7766854759569437e-05
1184,5.287016901211457e-05,4.902102523404418e-05
1185,0.00017141002817234235,0.0001651996233565913
1186,7.278472665539956e-05,7.12789728397505e-05
1187,1.5088396334311726e-05,1.5066920128778852e-05
1188,9.222151158723267e-06,9.139320233031949e-06
1189,5.794073226198936e-05,5.89140183791401e-05
1190,0.0002906615176049756,0.00028203556845028167
1191,0.0005521542646888067,0.0005355896072262004
1192,9.472511275799795e-05,9.255726458934584e-05
6,0.00017448301820505394,0.0001695794020071261
195,0.00016086194405624105,0.00015247040864726453
211,2.9616600675772474e-05,2.8666939214239557e-05
231,8.671697897628955e-06,8.698133678610157e-06
257,2.8556828017095084e-05,2.8188493798733343e-05
269,3.594962235498087e-05,3.523508332237069e-05
327,3.550428400492199e-05,3.33832183045927e-05
329,0.00027154683098729157,0.00025398400317271465
357,6.674033922722377e-05,6.400916482817181e-05
359,4.947246152608269e-05,4.8125647653879316e-05
374,0.0002844458039227171,0.00028087893547052274
378,5.983194449676209e-05,5.745207064971525e-05
383,0.000108331357186024,0.00010036223474177995
387,3.5370583650841506e-05,3.374404647381911e-05
407,7.60337296320662e-05,7.0039640823201e-05
410,0.00011533977679665161,0.00010879419287259768
434,6.902887484289296e-05,6.641787677073227e-05
441,4.053837274132994e-05,3.7592354463990964e-05
475,2.0358136435777373e-05,1.971112079989146e-05
500,1.2788814212394574e-05,1.2452256450480733e-05
546,0.00035448240147943746,0.00033506209257124116
558,9.553134419471086e-05,9.350417524071782e-05
564,7.618667316636952e-05,7.559140016971422e-05
597,7.710618532418791e-05,7.293352170798497e-05
598,2.9093492392449504e-05,2.8590521806478942e-05
629,0.00010227566378100288,0.00010221427328551409
645,0.00023497528754127324,0.00023333888098466495
661,7.244791388096237e-05,7.115844953678366e-05
688,5.905944017322046e-05,5.9338133193203035e-05
746,7.766711449290057e-05,7.391691877616171e-05
812,2.412828580595311e-05,2.3119582973932017e-05
879,0.00021334654485822063,0.00020308134143297846
890,3.297815835320481e-05,3.180367841184483e-05
954,5.946735965264984e-05,5.723892064707638e-05
1014,0.00019779690438119634,0.00018849230147594556
1029,0.0006105095153502857,0.0006026914263602873
1033,8.017052741496016e-05,7.904218196277252e-05
1075,0.00030546381403888644,0.0002919215180031353
1110,2.228236537675463e-05,2.1546998869433957e-05
1243,4.386343668391297e-05,3.891459733593679e-05
1244,1.1583899361151113e-05,1.1532068852420666e-05
1245,2.6893300798351466e-05,2.7115475203050264e-05
1246,3.5192787036443326e-05,3.445085467833608e-05
1247,0.000361472801088126,0.0003399703312390547
1248,4.776959744208451e-05,4.500456644055364e-05
1249,2.9917436251007403e-05,2.9026432047772717e-05
1250,6.604818704301221e-05,6.560730697688015e-05
1251,2.301422494419714e-05,2.171329307365206e-05
1252,2.833368166723221e-05,2.7069361324116187e-05
1253,4.070439065675492e-05,3.717969600319339e-05
1254,9.400092449806173e-05,8.721106127686888e-05
1255,0.00021047522661754564,0.00020667988686275484
1256,0.00012202177358096192,0.00011344688521414847
1257,1.3739156113087931e-05,1.3600902576724025e-05
1258,7.104757228942004e-05,7.07471139600402e-05
1259,9.935257960787429e-05,9.377196662430778e-05
1260,1.1878510378254696e-05,1.1859046162770846e-05
1261,1.3988502434654222e-05,1.4038673030502215e-05
1262,5.756235503472119e-05,5.478898146713202e-05
1263,7.197554664043986e-05,7.018541705355528e-05
1264,4.053143433132744e-05,3.840432604475782e-05
1265,3.417847991542351e-05,3.336593415722212e-05
1266,7.711270288854447e-06,7.690246489568254e-06
1267,1.4114577470111057e-05,1.3741097842950213e-05
1268,0.00020330900517556778,0.00019335601485992042
1269,8.954127642020462e-06,8.894335920158099e-06
1270,1.653246817200868e-05,1.6302371247593764e-05
1271,3.4258909785612856e-05,3.189250607203006e-05
1272,9.135746853036628e-05,8.818567950999116e-05
1273,1.8311640868277583e-05,1.808862639604299e-05
1274,0.00038487806000142474,0.000372508635513721
1275,2.7953271503213586e-05,2.7591513805461662e-05
1276,0.00013371772213262986,0.0001332476960405631
1277,4.338054310975256e-05,4.239783549906258e-05
1278,4.594132285626258e-05,4.6355728735811474e-05
1279,1.2908345754931151e-05,1.2893495078914852e-05
71388,0.00012108282171013658,0.00012172645515768275
156,3.932017736490414e-05,3.7109327693011615e-05
193,6.0473502861788954e-05,5.6234260458278355e-05
199,2.186131707126388e-05,2.1585799486843862e-05
210,0.00024101409896658976,0.00023126799158732932
242,2.74728040754839e-05,2.662011702942896e-05
331,5.63831618239549e-05,5.349251447115828e-05
350,9.501642841320769e-05,8.917355698418005e-05
375,9.669015878850635e-05,8.610891018271962e-05
382,0.00015366755658558913,0.00014451157248934304
386,6.709278955620941e-05,6.307995934328825e-05
393,2.3040507914509577e-05,2.208568985154026e-05
394,0.00014141580997492268,0.00013222980607625822
428,6.8991247794294e-05,6.376522626857058e-05
584,5.253526997991227e-05,5.193648761323151e-05
624,4.852111694707024e-05,4.678904821484525e-05
653,5.96728801257313e-05,5.791476644454545e-05
684,0.00015061409299663728,0.00014557775031494272
795,2.5158301453471762e-05,2.3085521937768616e-05
804,1.8678886037221047e-05,1.760006849231699e-05
853,0.00015695311367819884,0.00015251868142840736
860,0.0002216876092829098,0.00020710318321970206
916,9.00504097033989e-05,8.402312755970586e-05
946,2.3684487786256203e-05,2.2620879382823186e-05
961,2.763880872019327e-05,2.612338804787948e-05
982,3.2156329214973454e-05,3.007912475626356e-05
994,0.00012646757529526982,0.00012084023415627688
996,8.534318104295425e-05,8.304603906477171e-05
1010,1.428615108852171e-05,1.3771583220273698e-05
1015,4.9402369585406745e-05,4.449412385442378e-05
1036,0.00010017083433815072,9.579440720568792e-05
1105,2.061187828806183e-05,1.982962790089383e-05
1293,2.7522498388130226e-05,2.5408107996527497e-05
1294,1.2568392459538438e-05,1.1836769164224201e-05
1295,1.3628430629973248e-05,1.3063825294400338e-05
1296,3.7686005126133965e-05,3.4839266146442595e-05
1297,2.9432354552163066e-05,2.9619549219362794e-05
1298,1.5346724227221852e-05,1.5098383789145633e-05
1299,9.853062011760007e-05,0.0001002208285629757
1300,1.3681904815955987e-05,1.3188440929886393e-05
1301,7.044166139283012e-05,7.076731408645668e-05
1302,9.353012368450275e-06,9.128168741458236e-06
1303,1.9999482388037816e-05,1.8610364017884164e-05
1304,0.00022677889803826383,0.00021714141531067099
1305,7.802713957810366e-05,7.264486066793338e-05
1306,2.710305729275485e-05,2.6570709060475856e-05
1307,1.0458713409383028e-05,9.971430734896887e-06
1308,9.760423365374852e-06,9.430884995581375e-06
1309,0.00014471126144863846,0.0001403837501657009
1310,3.1554852660865406e-05,3.102264091826907e-05
1311,2.2183889993807724e-05,2.2273994409888317e-05
1312,0.00013199949789471628,0.00011994241689510855
1313,3.475777748960168e-05,3.3536404382208036e-05
1314,7.13892856587383e-05,6.836006502857905e-05
1315,0.00016389286214706322,0.00015813196005480537
1316,8.016409162260456e-05,7.834770883442916e-05
1317,1.4604040888607093e-05,1.4098835853640777e-05
1318,5.254614292462004e-05,5.207923136493498e-05
1319,6.292372427484009e-05,6.214842273640743e-05
1320,1.7478265818672047e-05,1.6958733717536295e-05
1321,3.6969952834179685e-05,3.6270670015155957e-05
1322,4.6980521040084336e-05,4.6608214717395073e-05
1323,0.00013879558365701566,0.00013201878265652398
1324,8.092152745302088e-05,7.86498712379041e-05
2752,2.2411849607875395e-05,2.070141096952427e-05
1023,0.0002419573966011965,0.00023730034969078433
1111,0.00021955436564244032,0.00020697460313042607
1207,0.00017258291469142938,0.00016828657195978584
1390,0.0002683201603235064,0.00025941291341428723
1391,3.276308268323261e-05,3.293733863358222e-05
1392,0.00021850350061942928,0.0002145229265991501
1393,9.578918641864446e-05,9.666182184307688e-05
1394,4.574721996857535e-05,4.332393541566635e-05
1395,2.313452119996079e-05,2.2889503224952144e-05
1396,0.0003759823221126594,0.0003669769940215313
1397,0.00012468064940014534,0.0001219981893631034
1398,0.0005078684499221868,0.0005081082996812703
1399,0.00034325834306281035,0.0003387408077809772
1400,0.00020458933180366424,0.00020249244652438807
1401,0.0005606971127848493,0.0005435939415048154
1402,6.35858945468849e-05,6.171957046181674e-05
1403,0.00016766849389105687,0.0001549610472882768
1404,5.473603571984854e-05,5.29800288694188e-05
1405,0.00025755741501582325,0.0002513788167430916
1406,0.00011043231455616686,0.00010750387505585954
1407,0.00012649100748207229,0.0001253091890366857
1408,8.386278185121328e-05,8.282061718974938e-05
1409,0.0003151173953583752,0.00030498505753910604
1410,2.7378892290136836e-05,2.647032198482902e-05
1411,0.00019949146333321787,0.0001932445471744861
1412,0.00010357065526349577,0.00010058458905583961
1413,2.0585147704108615e-05,2.078333092697397e-05
1414,2.1497103676557212e-05,2.0651811893367314e-05
697,0.00018902032145464025,0.00018289481652277115
854,0.0003017968731949657,0.0002973965107490235
987,7.84098061540253e-05,7.817765455827361e-05
1574,0.00019887771498669957,0.0001892089998170563
1575,4.794332755011358e-05,4.7658835219681845e-05
1576,0.00021451620864323395,0.00020372429328464856
1577,0.00046315580717431966,0.00045811280776028
1578,1.2991068621944698e-05,1.2435734591343357e-05
1579,4.251223700083289e-05,4.2077304718286936e-05
1580,0.00014044573286244488,0.00013441339459958353
1581,8.471967013812446e-05,8.2253372912633e-05
71383,0.0001247870773974186,0.00011677071088221537
349,7.395820799844936e-05,6.579438535604181e-05
576,0.0001841757135094414,0.00017815615397423777
765,0.0001120859777444487,0.00011177737926109421
847,7.060948217375253e-05,6.424350403995859e-05
1712,0.00024163660661282653,0.00022516229560478652
1713,4.066781941820631e-05,3.9547942938133376e-05
1714,9.585364377774169e-05,9.068189997103172e-05
1715,9.462256314678286e-05,9.238104655128695e-05
1716,0.00018466928823033195,0.00017389987382764125
1717,5.46385019636566e-05,5.3696349882804724e-05
1718,9.673212263702133e-05,9.694105241259235e-05
1719,0.0011013455030077267,0.0011009547870045806
143,0.0010771019777707383,0.0010807539693296496
241,3.3823540008137346e-05,3.3029375233789975e-05
332,2.8319680379727823e-05,2.7703497834536977e-05
396,4.394612858994406e-05,4.3550895942162794e-05
432,0.00013743427660016833,0.00013252717032667343
440,0.00021627322481910084,0.00021083007997638097
689,0.00017219619763959515,0.0001624302827665634
701,4.6308322084680694e-05,4.566413143542988e-05
703,5.903228227356944e-05,5.936734484260263e-05
805,5.0358125034248195e-05,5.0760821117473896e-05
849,0.0006023264657215932,0.000578971712708214
850,0.0002938450776371716,0.0002832077246971203
918,0.0005052296183842705,0.00048707791116347273
981,7.579705896114031e-05,7.338048083061735e-05
1011,0.00010331980865570877,0.00010026809938186219
1365,2.972562639462165e-05,2.8750643376581775e-05
1561,0.0001449422864204889,0.00014682174327407702
1613,0.0002953342474920855,0.0002807557902471385
1738,0.00013420178743433038,0.00011899364071256818
1739,7.762738088977179e-06,7.754357482360626e-06
1740,6.992049695902963e-05,7.010006619403916e-05
1741,0.00011855018434594517,0.00011506985424979916
1742,2.712477879741307e-05,2.6003431718196004e-05
1743,7.762738088977179e-06,7.754357482360626e-06
1744,7.762738088977179e-06,7.754357482360626e-06
1745,7.762738088977179e-06,7.754357482360626e-06
1746,8.06092708606766e-06,8.01878736166132e-06
1747,0.00011609409213722274,0.00010674999663769193
1748,0.00010061107144403897,9.644691608225623e-05
1749,0.0004902364211477861,0.0004951790421819682
1750,3.4691333930519525e-05,3.310354599683689e-05
1751,0.00022789245773508927,0.00022497628495438444
1752,3.6102011771538965e-05,3.483548743380505e-05
1753,0.0007856858547948473,0.000790812750156504
1754,0.00027579852825318507,0.00027067614884490685
1755,0.00013360137190288832,0.00011678185982255465
1756,0.0003905639284931134,0.00039147538854085136
446,0.0002957432909387257,0.0002973404465313144
556,0.00019046643801865504,0.0001889445628603905
696,0.00019538069622312103,0.00019515460899827649
1286,1.5586713950431306e-05,1.572062136768875e-05
1771,1.0001716706892484e-05,1.0123464166813107e-05
1772,3.798680281107719e-05,3.768608337006439e-05
1773,4.29029037877693e-05,4.306291198146307e-05
1774,3.9908439213486996e-05,3.994021014001625e-05
1775,0.00010340936615340672,0.0001036688433995467
1776,0.00020010234880064558,0.00019994804920693356
1777,5.8627960757706986e-05,5.972598868866367e-05
1778,0.00025427158517145673,0.0002596627881094605
1779,7.320497952879138e-05,7.301078225788926e-05
1780,6.185195782160162e-05,6.231981334355619e-05
1781,1.026492255427713e-05,1.0357300173847124e-05
1782,2.1291055475257936e-05,2.183449244144859e-05
1783,0.00018978424500176475,0.0001930521893084625
1784,1.0001716706892484e-05,1.0123464166813107e-05
1785,1.0001716706892484e-05,1.0123464166813107e-05
1786,4.291862408700485e-05,4.347654512024058e-05
1787,1.0579049452273751e-05,1.0712204485851295e-05
